交易日期,开盘价,最高价,最低价,收盘价,成交数量(股),成交金额(元)
2020-07-22,3.8000,3.8600,3.7800,3.8000,3992380,15254141.1100
2020-07-23,3.7900,3.8000,3.6700,3.7300,5912862,22057916.2900
2020-07-24,3.7300,3.7500,3.6000,3.6400,5552090,20414961.8000
2020-07-27,3.6500,3.6700,3.5600,3.6000,3621047,13016449.9300
2020-07-28,3.6300,3.6400,3.5800,3.5900,2239300,8074543.0000
2020-07-29,3.5900,3.7000,3.5700,3.6600,9578297,34747365.9800
2020-07-30,3.6400,3.6700,3.6300,3.6400,5158861,18822104.6400
2020-07-31,3.6400,3.6800,3.6000,3.6300,4558625,16571171.0000
2020-08-03,3.6300,3.7300,3.6300,3.7100,6894607,25376791.0200
2020-08-04,3.7200,3.7500,3.6800,3.7300,5527118,20493374.1100
2020-08-05,3.7300,3.7600,3.6600,3.7500,5673506,21094807.0400
2020-08-06,3.7900,3.9000,3.7700,3.8300,13737809,52464220.1300
2020-08-07,3.8300,3.9400,3.7600,3.8300,15742594,60793187.8700
2020-08-10,3.8300,3.9000,3.8000,3.8600,8422887,32449799.6900
2020-08-11,3.8500,3.8600,3.7500,3.7700,8675631,32961586.6000
2020-08-12,3.7400,3.7600,3.6800,3.7400,6859228,25460328.3600
2020-08-13,3.7400,3.8300,3.7400,3.7900,8481941,32147017.3900
2020-08-14,3.7900,3.8600,3.7800,3.8500,7088971,27209260.5500
2020-08-17,3.8700,3.9100,3.8300,3.9000,9119836,35385920.0400
2020-08-18,3.9000,3.9300,3.8600,3.8700,7810984,30368329.9500
2020-08-19,3.8700,3.9000,3.8200,3.8200,4896200,18875448.5300
2020-08-20,3.8000,3.8200,3.7600,3.8000,5098584,19328181.8400
2020-08-21,3.8100,3.8400,3.7900,3.8100,4221896,16082069.2700
2020-08-24,3.8300,3.8300,3.7800,3.7900,2889330,10959324.7700
2020-08-25,3.7900,3.8100,3.7400,3.7600,4723900,17807427.0000
2020-08-26,3.7600,3.7700,3.6800,3.6800,4485720,16687576.8000
2020-08-27,3.6800,3.7200,3.6600,3.7000,3208901,11844757.6700
2020-08-28,3.7000,3.7600,3.6700,3.7400,3300151,12253470.8700
2020-08-31,3.8500,3.8800,3.7900,3.8000,9498106,36402302.3800
2020-09-01,3.8100,3.8300,3.7700,3.8300,5770798,21910450.6800
2020-09-02,3.8300,3.8400,3.7800,3.8000,4996264,19023030.4600
2020-09-03,3.8000,3.8300,3.7700,3.8000,5051966,19184449.0800
2020-09-04,3.7500,3.8000,3.7200,3.7800,3722526,13992903.9700
2020-09-07,3.7800,3.8200,3.7500,3.7700,4936010,18694709.9000
2020-09-08,3.7900,3.8600,3.7600,3.8600,6371788,24298469.2700
2020-09-09,3.8300,3.9200,3.8300,3.8600,9258721,35917507.9700
2020-09-10,3.8600,3.9400,3.7700,3.7800,9277188,35793364.4900
2020-09-11,3.7600,3.7900,3.7200,3.7700,4768905,17885896.8000
2020-09-14,3.7700,3.7800,3.7200,3.7500,3818507,14319718.7100
2020-09-15,3.7400,3.7600,3.7100,3.7300,3079700,11484566.0000
2020-09-16,3.7200,3.7500,3.7000,3.7200,3098468,11528493.2800
2020-09-17,3.7200,3.7500,3.7000,3.7400,2866622,10664269.7000
2020-09-18,3.7200,3.8100,3.7200,3.8000,6258780,23660537.0000
2020-09-21,3.8000,3.8400,3.7800,3.7800,4460788,16967197.4000
2020-09-22,3.7700,3.8000,3.7100,3.7300,4098051,15424360.6300
2020-09-23,3.7600,4.0100,3.7400,4.0100,30368598,118500614.0800
2020-09-24,3.9700,4.4100,3.8800,4.4100,33893425,140363679.7700
2020-09-25,4.8500,4.8500,3.9700,3.9700,77367069,345779696.1100
2020-09-28,3.6300,3.7900,3.5700,3.5900,38058599,139212153.8500
2020-09-29,3.5800,3.6100,3.5200,3.5600,14007337,49938415.9700
2020-09-30,3.5700,3.5800,3.5100,3.5400,8136047,28853917.9700
2020-10-09,3.5800,3.7400,3.5700,3.7200,14915419,54582100.0700
2020-10-12,3.7200,3.7800,3.7000,3.7600,10737964,40240428.3600
2020-10-13,3.7400,3.7500,3.6900,3.7400,7930643,29499602.9600
2020-10-14,3.7400,3.7500,3.7100,3.7400,5453874,20358070.6500
2020-10-15,3.7400,3.7500,3.7000,3.7200,4733729,17616325.2500
2020-10-16,3.7300,3.7400,3.6700,3.7100,6911285,25615893.5100
2020-10-19,3.7200,3.7800,3.7000,3.7400,7280324,27231049.5500
2020-10-20,3.7400,3.8700,3.7300,3.8300,20478417,78207675.5400
2020-10-21,3.8300,3.9100,3.8200,3.8300,12514940,48436010.5200
2020-10-22,3.8400,3.8800,3.7500,3.8100,10771750,40928659.5900
2020-10-23,3.7900,3.8200,3.7300,3.7500,6625938,24961128.0800
2020-10-26,3.7200,3.8600,3.7200,3.8100,9068544,34391738.6100
2020-10-27,3.7800,3.8200,3.7400,3.7600,5532501,20853330.7600
2020-10-28,3.7400,3.7800,3.7100,3.7800,6057238,22663004.6800
2020-10-29,3.7400,3.7700,3.7100,3.7300,6404581,23941325.1200
2020-10-30,3.7000,3.7300,3.6100,3.6400,8003118,29459343.5800
2020-11-02,3.6500,3.7300,3.6300,3.7100,7483256,27493563.0300
2020-11-03,3.7300,3.8200,3.7000,3.8000,9287741,35139723.5000
2020-11-04,3.7900,3.8500,3.7800,3.8400,7629888,29197532.9300
2020-11-05,3.8500,3.9000,3.8200,3.8700,8813936,34105597.3200
2020-11-06,3.8700,3.9500,3.8500,3.8600,8196202,31957435.7800
2020-11-09,3.8700,3.9100,3.8600,3.8600,9853258,38254119.6700
2020-11-10,3.8600,3.9100,3.8200,3.8300,6528235,25246203.0500
2020-11-11,3.8400,3.9300,3.8300,3.8800,9708280,37718989.4400
