交易日期,开盘价,最高价,最低价,收盘价,成交数量(股),成交金额(元)
2020-07-22,5.4600,5.4600,5.3000,5.3400,8018038,42977137.1500
2020-07-23,5.3200,5.3400,5.2100,5.2800,3980222,21025499.0600
2020-07-24,5.2400,5.3800,5.1300,5.1700,5963900,31303542.0000
2020-07-27,5.2000,5.2300,5.1100,5.1400,2186201,11266214.1200
2020-07-28,5.1600,5.1900,5.1300,5.1600,1303600,6725832.0000
2020-07-29,5.1600,5.2300,5.1200,5.2300,2293800,11900189.0000
2020-07-30,5.2200,5.2800,5.2200,5.2500,2580767,13544960.3500
2020-07-31,5.2500,5.2700,5.2000,5.2400,1747527,9162408.9100
2020-08-03,5.2300,5.3800,5.2100,5.3500,5343378,28306485.7300
2020-08-04,5.3700,5.3700,5.3000,5.3500,2880916,15348024.7000
2020-08-05,5.3300,5.3400,5.2700,5.3100,2941001,15604028.2900
2020-08-06,5.3100,5.3300,5.2600,5.3000,2697000,14270588.9300
2020-08-07,5.3000,5.3000,5.2300,5.2800,2449400,12874027.0000
2020-08-10,5.2700,5.3800,5.2600,5.3500,3943749,21037989.3100
2020-08-11,5.3500,5.4200,5.3300,5.3400,4329000,23222379.0000
2020-08-12,5.3500,5.4500,5.3200,5.4500,5502448,29657356.9000
2020-08-13,5.4500,5.5300,5.3900,5.4200,4381288,23890421.0100
2020-08-14,5.4000,5.4600,5.3500,5.3900,3017914,16301192.8100
2020-08-17,5.4100,5.4600,5.3800,5.4300,2808460,15254983.2400
2020-08-18,5.4400,5.5000,5.4300,5.4700,3814816,20805535.8800
2020-08-19,5.4800,5.5200,5.4600,5.4900,3330986,18266450.2800
2020-08-20,5.5200,5.5200,5.3500,5.3900,3177910,17231559.5100
2020-08-21,5.3800,5.4400,5.3700,5.4100,2554755,13820093.1100
2020-08-24,5.4100,5.4600,5.3800,5.3900,2178400,11794317.9900
2020-08-25,5.4200,5.4200,5.3400,5.3500,2170114,11665974.7600
2020-08-26,5.3500,5.3700,5.3300,5.3400,2183300,11667182.9000
2020-08-27,5.3400,5.3600,5.2800,5.3300,1748250,9304512.5000
2020-08-28,5.3300,5.4600,5.3100,5.4400,3455615,18660689.4800
2020-08-31,5.4200,5.4500,5.3700,5.3900,2998200,16235147.0000
2020-09-01,5.3800,5.4300,5.3400,5.3800,2597710,13964819.7000
2020-09-02,5.3900,5.4600,5.3700,5.4200,3461820,18735622.5000
2020-09-03,5.4200,5.4500,5.4000,5.4000,2790449,15122929.8400
2020-09-04,5.3600,5.4300,5.3100,5.4000,4683530,25230107.5000
