交易日期,开盘价,最高价,最低价,收盘价,成交数量(股),成交金额(元)
2020-07-22,6.6400,6.6700,6.4800,6.5100,50479148,330611542.9600
2020-07-23,6.5000,6.5600,6.2400,6.3800,44395079,283372651.3900
2020-07-24,6.3800,6.4300,5.9700,5.9900,46103240,284186095.5400
2020-07-27,6.0900,6.1500,5.8700,5.9700,34533909,206614802.4400
2020-07-28,6.0100,6.1300,5.9700,6.0500,31780735,191709668.0900
2020-07-29,6.0800,6.1500,5.9300,6.1300,33229665,201041746.3300
2020-07-30,6.1300,6.7400,6.1000,6.7400,136237932,899211960.4200
2020-07-31,6.6400,6.7900,6.5600,6.6800,78009520,521911545.3200
2020-08-03,6.8500,6.8800,6.5800,6.7000,61353110,408958710.9700
2020-08-04,6.6000,6.9400,6.5800,6.6800,68268457,460065776.0800
2020-08-05,6.6300,6.7800,6.4700,6.7000,46260424,307554147.7000
2020-08-06,6.8300,6.9900,6.6000,6.7000,75072264,508005103.9300
2020-08-07,6.7100,6.7700,6.4900,6.6500,46008291,305291591.1000
2020-08-10,6.7000,6.9800,6.6500,6.8800,73486953,501032972.5000
2020-08-11,6.8600,7.2200,6.7600,6.7700,84595495,592396363.9700
2020-08-12,6.7000,7.1100,6.7000,7.1000,95678948,662400632.0300
2020-08-13,7.0200,7.6200,6.9600,7.3600,113991369,838521782.0400
2020-08-14,7.3100,7.3900,7.0300,7.1800,71295835,511692905.3000
2020-08-17,7.1900,7.3000,7.0500,7.2100,57363217,411600181.0100
2020-08-18,7.2000,7.6700,7.1200,7.5300,81703510,609260287.0600
2020-08-19,7.4700,8.1000,7.4100,7.8500,110789370,861638052.5000
2020-08-20,7.8000,7.9300,7.4700,7.5800,75840449,578531676.3200
2020-08-21,7.6100,7.6600,7.2900,7.4000,63230054,470063729.0300
2020-08-24,7.4000,7.6600,7.3200,7.4800,50183487,376854484.7900
2020-08-25,7.4900,7.5200,7.1000,7.1500,60525678,437835998.7300
2020-08-26,7.1300,7.3000,7.0900,7.1300,36226344,259664283.5900
2020-08-27,7.1000,7.1900,6.8600,7.1500,36333675,255443839.5500
2020-08-28,7.0900,7.2600,7.0100,7.2600,37596406,268590599.5000
2020-08-31,7.2700,7.2700,7.1000,7.1300,35396016,253556796.4900
2020-09-01,7.1300,7.1400,6.9700,7.0900,23629696,166688183.8200
2020-09-02,7.1300,7.2300,7.0600,7.1500,24004959,171297046.1300
2020-09-03,7.1500,7.1500,6.9700,7.0100,28744365,202132114.2300
2020-09-04,6.9000,6.9600,6.8300,6.9100,23237427,159806986.9800
2020-09-07,6.9000,7.1800,6.9000,6.9700,28527437,201410641.6800
2020-09-08,6.9700,7.0100,6.6800,6.8200,29627731,201485310.5700
2020-09-09,6.8200,6.8200,6.6000,6.7000,23133429,155253393.3500
2020-09-10,6.8100,6.9400,6.6500,6.7300,24339074,165138017.5200
2020-09-11,6.7000,6.8200,6.5700,6.7100,24792780,166359577.4400
