交易日期,开盘价,最高价,最低价,收盘价,成交数量(股),成交金额(元)
2020-07-22,4.0500,4.1300,4.0300,4.0800,254716763,1041838355.7000
2020-07-23,4.0600,4.0800,3.9900,4.0300,174838982,704140625.3300
2020-07-24,4.0600,4.0900,3.9900,4.0000,192382446,776660589.3000
2020-07-27,4.0100,4.0300,3.9900,4.0100,123328259,494225169.8000
2020-07-28,4.0300,4.0400,3.9900,4.0100,117682341,472141638.0000
2020-07-29,4.0100,4.0200,3.9800,4.0200,198564764,794063254.2900
2020-07-30,4.0100,4.0200,3.9900,3.9900,97227740,388816223.6400
2020-07-31,3.9800,4.0100,3.9700,4.0000,140601917,560603537.1600
2020-08-03,4.0000,4.0200,3.9900,4.0100,131665126,527037906.5500
2020-08-04,4.0100,4.0500,4.0000,4.0400,167470192,674185205.5700
2020-08-05,4.0300,4.0400,4.0000,4.0200,111561964,448628998.3200
2020-08-06,4.0400,4.0600,4.0100,4.0300,171519832,691194165.2600
2020-08-07,4.0200,4.0300,3.9800,3.9900,170693183,682487515.9600
2020-08-10,3.9900,4.0100,3.9700,4.0000,146323592,583925531.4700
2020-08-11,4.0100,4.0200,3.9900,3.9900,157801790,632124751.1400
2020-08-12,3.9900,4.0000,3.9700,3.9900,177450604,707276793.8500
2020-08-13,4.0000,4.0200,3.9900,4.0100,147114217,588746526.7900
2020-08-14,4.0000,4.0200,3.9900,4.0200,117517413,470267712.9100
2020-08-17,4.0100,4.0900,4.0100,4.0700,292142080,1185810976.5400
2020-08-18,4.0700,4.0800,4.0400,4.0600,172356026,699710721.4900
2020-08-19,4.0600,4.1000,4.0500,4.0600,236413264,963168996.1300
2020-08-20,4.0600,4.0600,4.0200,4.0300,179979741,726542531.1200
2020-08-21,4.0400,4.0500,4.0100,4.0300,100434904,404556144.0800
2020-08-24,4.0300,4.0500,4.0200,4.0400,104327010,421136822.5700
2020-08-25,4.0500,4.0500,4.0200,4.0300,102714779,414078354.5000
2020-08-26,4.0400,4.0700,4.0200,4.0500,177817543,720353859.7700
2020-08-27,4.0500,4.0600,4.0100,4.0300,102644729,413378129.9200
2020-08-28,4.0200,4.0400,4.0000,4.0300,122791191,492871102.8100
2020-08-31,4.0300,4.0600,4.0200,4.0300,160047916,647183997.2600
2020-09-01,4.0200,4.0400,4.0200,4.0300,87702448,353111078.5600
2020-09-02,4.0300,4.0300,3.9900,4.0000,99417007,398512782.0000
2020-09-03,4.0000,4.0200,3.9800,3.9900,108358605,433022760.5800
2020-09-04,3.9800,3.9900,3.9600,3.9800,118317300,469916942.6000
2020-09-07,3.9700,3.9800,3.9500,3.9600,110020047,436688067.1500
2020-09-08,3.9600,3.9800,3.9500,3.9700,97108373,385214278.0800
2020-09-09,3.9500,3.9700,3.9400,3.9400,121619965,480669483.1700
2020-09-10,3.9500,3.9600,3.9100,3.9200,118299706,464709868.7800
2020-09-11,3.9100,3.9200,3.9000,3.9100,70922788,277294732.8500
2020-09-14,3.9200,3.9300,3.9100,3.9200,57184320,224222703.8000
2020-09-15,3.9200,3.9300,3.9100,3.9200,49234843,192907779.0800
2020-09-16,3.9300,3.9500,3.9100,3.9400,68228567,268370545.1600
2020-09-17,3.9400,3.9500,3.9300,3.9300,52459445,206771143.4800
2020-09-18,3.9500,3.9600,3.9300,3.9600,126999862,501286622.9700
2020-09-21,3.9600,3.9800,3.9500,3.9700,76441444,302775422.1600
2020-09-22,3.9500,3.9700,3.9300,3.9300,75632958,298818430.3100
2020-09-23,3.9300,3.9400,3.9200,3.9200,42740906,167863521.9500
2020-09-24,3.9200,3.9200,3.8800,3.8900,84426707,329099967.7600
2020-09-25,3.9000,3.9000,3.8800,3.8900,42139544,163975457.5600
2020-09-28,3.8900,3.9100,3.8800,3.8900,69440687,270373381.0200
2020-09-29,3.9000,3.9100,3.8900,3.8900,41162356,160511061.7800
2020-09-30,3.9000,3.9300,3.8800,3.9100,71000182,277189007.1100
2020-10-09,3.9300,3.9500,3.9200,3.9300,52393970,206244437.1200
2020-10-12,3.9400,3.9700,3.9200,3.9600,77817224,307445174.7300
2020-10-13,3.9600,3.9600,3.9300,3.9400,41411879,163081825.1700
2020-10-14,3.9300,3.9400,3.9000,3.9200,77735520,304445045.9900
2020-10-15,3.9100,3.9300,3.9100,3.9200,39910005,156445754.0600
2020-10-16,3.9200,3.9400,3.9100,3.9300,51148022,200816214.0600
2020-10-19,3.9300,3.9500,3.9100,3.9200,80295509,315693814.4700
2020-10-20,3.9200,3.9400,3.9100,3.9300,45152352,177232524.2500
2020-10-21,3.9300,3.9400,3.9100,3.9300,61347563,240735330.7600
2020-10-22,3.9200,3.9300,3.9100,3.9200,40614157,159290275.4400
2020-10-23,3.8600,3.9200,3.8500,3.9000,128970351,502283382.9100
2020-10-26,3.9100,3.9200,3.8900,3.9000,60531008,236070573.8200
2020-10-27,3.9000,3.9000,3.8800,3.8800,40298828,156559278.1900
2020-10-28,3.8800,3.8900,3.8600,3.8800,42840918,165877873.6300
2020-10-29,3.8600,3.9000,3.8600,3.8900,82797087,320752030.0900
2020-10-30,3.8900,3.9300,3.8800,3.9000,127074492,496300555.0900
2020-11-02,3.8900,3.9200,3.8800,3.9100,86468260,337458501.5500
2020-11-03,3.9200,3.9500,3.9100,3.9500,100031742,393343197.4800
2020-11-04,3.9500,3.9500,3.9100,3.9300,56015453,220175332.1900
2020-11-05,3.9600,3.9700,3.9300,3.9600,99754661,393990065.5000
2020-11-06,3.9600,3.9900,3.9500,3.9800,102154416,406226614.7000
2020-11-09,3.9900,4.0400,3.9800,4.0100,118274467,475191557.0300
2020-11-10,4.1000,4.1400,4.0300,4.0400,275912944,1128424662.6800
2020-11-11,4.0500,4.1300,4.0500,4.1200,210512178,863451310.6900
2020-11-12,4.1200,4.1200,4.0400,4.0600,117668522,479523829.5900
2020-11-13,4.0500,4.0600,4.0000,4.0200,100156431,402342706.8400
2020-11-16,4.0300,4.1100,4.0300,4.1000,151312768,616806760.2700
2020-11-17,4.1200,4.1400,4.0900,4.1200,160928612,662180847.1200
2020-11-18,4.1000,4.1400,4.0900,4.1100,141105354,581503116.2800
2020-11-19,4.1100,4.1500,4.1000,4.1200,100221662,413296503.3500
2020-11-20,4.1200,4.1300,4.0700,4.0900,94936212,388726666.5900
2020-11-23,4.1000,4.2000,4.1000,4.2000,255394821,1063380988.8000
2020-11-24,4.2000,4.2300,4.1800,4.1900,125263644,525479059.3200
2020-11-25,4.2500,4.3200,4.2300,4.2300,317337840,1359933986.9400
2020-11-26,4.2300,4.3000,4.2300,4.2600,162329977,693776504.9200
2020-11-27,4.2600,4.2800,4.2200,4.2800,127317332,540468327.2800
2020-11-30,4.2700,4.3300,4.1900,4.1900,201881064,861681612.3800
2020-12-01,4.1800,4.2500,4.1800,4.2300,116281342,490200514.7000
2020-12-02,4.2200,4.2600,4.2000,4.2200,106814958,452214290.5800
2020-12-03,4.2500,4.2700,4.1900,4.2000,106665184,450623248.0900
2020-12-04,4.2000,4.2200,4.1400,4.1800,124327964,517946244.8600
2020-12-07,4.1700,4.1900,4.1000,4.1100,117473304,485093396.1400
2020-12-08,4.1100,4.1300,4.0800,4.1000,73660095,301911896.6800
2020-12-09,4.0900,4.1200,4.0700,4.0700,78396215,320683817.1400
2020-12-10,4.0700,4.0800,4.0500,4.0600,73559154,298789426.0400
2020-12-11,4.1000,4.1200,4.0500,4.1200,125088937,511202798.6400
2020-12-14,4.0900,4.1000,4.0400,4.0600,107828479,437334813.3600
2020-12-15,4.0400,4.0500,4.0000,4.0300,71245124,286632078.0200
2020-12-16,4.0400,4.0600,4.0300,4.0400,47071022,190491653.1700
2020-12-17,4.0600,4.1000,4.0300,4.0900,73530053,299328061.9000
2020-12-18,4.1000,4.1300,4.0800,4.1000,89943242,369324339.9800
2020-12-21,4.0900,4.1100,4.0500,4.0700,90528671,368629988.0600
2020-12-22,4.0400,4.0500,3.9800,3.9800,121034740,486045960.7500
2020-12-23,3.9900,4.0000,3.9700,3.9900,66187138,263909045.5400
2020-12-24,4.0100,4.0200,3.9700,3.9900,65498216,261402158.8100
2020-12-25,3.9900,4.0100,3.9700,4.0000,44862392,178942512.5200
2020-12-28,3.9900,4.0100,3.9800,3.9900,56639284,226079823.7000
2020-12-29,3.9900,4.0400,3.9800,4.0200,81676058,328221082.8100
2020-12-30,4.0100,4.0300,3.9900,4.0100,59293172,237761644.8700
2020-12-31,4.0000,4.0500,3.9900,4.0300,85261946,343397747.9000
2021-01-04,4.0300,4.0500,3.9900,4.0300,110052440,442267974.1800
2021-01-05,4.0100,4.0300,3.9800,4.0200,107596901,430780225.2600
2021-01-06,4.0500,4.1100,4.0400,4.1100,183894490,750913373.5000
2021-01-07,4.1100,4.1300,4.0800,4.1200,184736754,757351847.4100
2021-01-08,4.1600,4.2200,4.1400,4.1900,189007898,789870077.4200
2021-01-11,4.1900,4.1900,4.0500,4.0600,247239526,1017312382.5900
2021-01-12,4.0600,4.1500,4.0500,4.1500,146946494,603607780.5600
2021-01-13,4.1600,4.2500,4.1400,4.2200,228990675,961085593.0500
2021-01-14,4.2100,4.2800,4.1800,4.2300,191255566,808621150.8800
2021-01-15,4.2300,4.2600,4.2100,4.2400,160722724,681091135.2400
2021-01-18,4.2000,4.2100,4.1400,4.1600,201744129,839947933.1100
2021-01-19,4.1600,4.2200,4.1400,4.1700,169801127,709264825.4700
2021-01-20,4.2000,4.2300,4.1300,4.1600,109734687,458308163.9500
2021-01-21,4.1500,4.1900,4.1300,4.1600,105716400,439944752.9700
2021-01-22,4.1500,4.1600,4.0600,4.0700,131965495,540403460.1100
2021-01-25,4.0600,4.0700,4.0000,4.0200,149375964,601918898.3400
2021-01-26,4.0100,4.0400,4.0100,4.0300,94162125,378930963.4700
2021-01-27,4.0300,4.0700,4.0200,4.0300,99379006,401376446.7300
2021-01-28,4.0100,4.0300,3.9600,3.9800,135121376,538458502.1600
2021-01-29,3.9800,3.9900,3.9200,3.9500,114203723,451480132.6200
2021-02-01,3.9400,3.9600,3.9100,3.9500,104645211,411283333.4000
2021-02-02,3.9800,3.9900,3.9300,3.9400,108528883,429456323.1600
2021-02-03,3.9600,3.9700,3.9400,3.9700,69622498,275362477.8700
2021-02-04,3.9600,3.9900,3.9500,3.9900,106503901,422462814.5800
2021-02-05,3.9900,4.0000,3.9600,3.9600,82078848,326321345.4400
2021-02-08,3.9700,4.0100,3.9700,3.9900,103930222,414920638.8300
2021-02-09,4.0000,4.1300,4.0000,4.1100,183498298,745712861.4700
2021-02-10,4.1000,4.2200,4.1000,4.1700,259329795,1083697994.0800
2021-02-18,4.4500,4.5800,4.4000,4.4800,838250528,3751471121.5500
2021-02-19,4.4100,4.4300,4.3600,4.3700,334171856,1465969470.7100
