,0
0,15.426724138969643
1,15.358726309488546
2,15.293691312838758
3,15.231490051099755
4,15.171999051465226
5,15.115100221143008
6,15.060680612934616
7,15.008632201029068
8,14.958851666565902
9,14.91124019254177
10,14.865703267653432
11,14.8221504986878
12,14.780495431086615
13,14.740655377329563
14,14.702551252795155
15,14.666107418773553
16,14.631251532319718
17,14.597914402648827
18,14.566029853788887
19,14.535534593217921
20,14.50636808622495
