,0
0,5.315597132926124
1,5.3210322055543315
2,5.326302427196055
3,5.331412797940457
4,5.336368166219183
5,5.341173233406273
6,5.34583255827857
7,5.35035056134082
8,5.35473152901961
9,5.358979617730077
10,5.363098857819283
11,5.367093157389988
12,5.370966306008427
13,5.374721978299643
14,5.378363737433766
15,5.381895038506542
16,5.385319231817336
17,5.388639566047708
18,5.391859191343576
19,5.394981162303903
20,5.398008440878721
