,0
0,8.25513458382746
1,8.240619639933069
2,8.226446905459179
3,8.212608312356176
4,8.199095982789618
5,8.185902224655663
6,8.17301952720221
7,8.160440556753292
8,8.148158152534261
9,8.136165322595415
10,8.124455239831715
11,8.113021238096348
12,8.101856808405925
13,8.090955595235137
14,8.080311392898773
15,8.06991814201904
16,8.059769926076164
17,8.049860968040326
18,8.040185627082987
19,8.03073839536577
20,8.021513894905029
