,0
0,30.166066246487908
1,30.162230830597185
2,30.158491294042697
3,30.154845239992557
4,30.151290331531882
5,30.147824290164973
6,30.14444489435492
7,30.141149978099723
8,30.137937429544014
9,30.13480518962547
10,30.131751250755073
11,30.128773655530356
12,30.12587049548082
13,30.12303990984472
14,30.120280084376404
15,30.117589250183496
16,30.114965682593137
17,30.112407700046564
18,30.109913663021327
19,30.107481972980445
20,30.10511107134783
