,0
0,10.853488957068182
1,10.866940725456091
2,10.880355407691889
3,10.893733106021065
4,10.907073922407225
5,10.920377958532862
6,10.933645315800133
7,10.946876095331634
8,10.960070397971165
9,10.973228324284507
10,10.98634997456018
11,10.999435448810216
12,11.01248484677091
13,11.025498267903592
14,11.038475811395378
15,11.05141757615993
16,11.064323660838204
17,11.077194163799208
18,11.090029183140748
19,11.102828816690181
20,11.115593162005151
