,0
0,18.34707290347574
1,18.402206898425593
2,18.455467854396097
3,18.506919403181417
4,18.556623014845357
5,18.604638071160718
6,18.651021936553743
7,18.695830026638394
8,18.739115874422353
9,18.780931194263847
10,18.821325943655687
11,18.860348382910367
12,18.898045132817487
13,18.934461230342443
14,18.96964018243286
15,19.003624017997115
16,19.036453338116996
17,19.06816736455453
18,19.098803986610907
19,19.12839980639349
20,19.156990182544988
