,0
0,4.103809523809522
1,4.09018140589569
2,4.078761472843105
3,4.072988209645158
4,4.0717019339139755
5,4.071782978386069
6,4.068534548785406
7,4.067988574918044
8,4.0640832689617605
9,4.064753900817083
10,4.063551705617895
11,4.067530358266366
12,4.072174661040956
13,4.075611549661954
14,4.077783528217284
15,4.0757732200371555
16,4.073190992419876
17,4.0719143730113
18,4.070576962202313
19,4.070128246116709
20,4.0725153054556005
