,0
0,12.391904761904764
1,12.369138321995464
2,12.343859194471442
3,12.374519156112937
4,12.374258163546886
5,12.385413314191975
6,12.409480614867784
7,12.4265987393853
8,12.44548439364174
9,12.445745555243729
10,12.435542962636289
11,12.435806913238014
12,12.428464385296966
13,12.431724594120633
14,12.456568622412089
15,12.481643318717428
16,12.500769191037307
17,12.515091533467652
18,12.505333987442302
19,12.475111796368129
20,12.451545691433276
