,0
0,3.96
1,3.96
2,5.6
3,5.16
4,5.095000000000001
5,4.73
6,4.675000000000001
7,4.785
8,4.345
9,5.425000000000001
10,4.29
11,3.9050000000000002
12,4.055
13,4.23
14,4.175
15,3.99
16,3.96
17,5.77
18,3.825
19,5.71
20,5.09
