,0
0,6.136666666666666
1,6.516666666666666
2,11.043333333333335
3,10.033333333333333
4,9.976666666666667
5,9.88
6,9.613333333333335
7,9.176666666666668
8,9.426666666666668
9,10.083333333333334
10,9.03
11,9.01
12,8.906666666666668
13,8.14
14,7.426666666666667
15,7.803333333333334
16,7.646666666666667
17,9.486666666666666
18,7.016666666666667
19,9.696666666666667
20,11.043333333333335
