,0
0,17.45
1,16.86
2,21.65
3,21.545
4,22.82
5,22.08
6,21.115000000000002
7,20.935
8,23.92
9,20.52
10,23.119999999999997
11,21.68
12,22.200000000000003
13,23.354999999999997
14,23.064999999999998
15,25.855
16,25.77
17,18.92
18,26.665
19,19.28
20,21.085
