,0
0,3.948571428571428
1,4.142857142857142
2,5.135714285714286
3,4.297142857142857
4,4.182857142857142
5,4.024285714285715
6,4.082857142857143
7,3.8785714285714286
8,4.0842857142857145
9,5.2542857142857144
10,4.967142857142858
11,4.968571428571429
12,5.068571428571429
13,5.001428571428571
14,4.932857142857143
15,4.775714285714286
16,4.575714285714286
17,5.272857142857143
18,4.437142857142858
19,5.3028571428571425
20,5.087142857142857
