,0
0,33.17666666666667
1,34.300000000000004
2,32.82333333333333
3,32.666666666666664
4,31.81
5,29.30333333333333
6,29.75
7,28.290000000000003
8,25.95
9,21.73
10,22.566666666666666
11,22.653333333333336
12,21.73
13,19.69333333333333
14,21.73
15,18.12333333333333
16,21.17
17,17.37333333333333
18,21.17
19,18.12333333333333
20,16.853333333333335
