,0
0,3.7
1,3.645
2,3.7
3,3.645
4,3.645
5,3.585
6,3.585
7,3.585
8,3.585
9,3.7
10,3.585
11,3.59
12,3.7199999999999998
13,3.74
14,3.74
15,4.109999999999999
16,4.57
17,3.7
18,4.9399999999999995
19,3.68
20,3.68
