,0
0,8.31
1,8.116666666666667
2,8.793333333333335
3,10.153333333333334
4,9.873333333333333
5,10.196666666666667
6,10.606666666666667
7,10.156666666666666
8,10.313333333333334
9,10.576666666666668
10,12.133333333333333
11,13.34666666666667
12,12.973333333333334
13,13.19
14,13.34666666666667
15,12.426666666666668
16,12.086666666666666
17,10.343333333333334
18,12.113333333333332
19,9.336666666666666
20,10.37
