,0
0,18.092
1,19.084
2,17.638
3,16.802
4,16.938000000000002
5,16.686
6,18.863999999999997
7,16.604000000000003
8,16.284
9,17.192
10,16.284
11,16.354
12,15.936000000000002
13,17.028
14,16.124
15,15.394
16,16.054
17,18.374
18,15.046000000000001
19,17.398000000000003
20,16.970000000000002
