,0
0,39.92989317216333
1,39.944262987289946
2,39.90224012312481
3,39.83803114279205
4,39.775909559607605
5,39.724736551349956
6,39.68296890423822
7,39.645569400829004
8,39.608447105368434
9,39.5698135618526
10,39.52965260054666
11,39.488674106069034
12,39.44754932592898
13,39.406618993909696
14,39.3659300341622
15,39.325388252985285
16,39.28488643051724
17,39.24436235798429
18,39.203801252931406
19,39.163214492885714
20,39.12261872374859
